timestamp,server_id,incoming_requests,active_connections,cpu_usage_percent,memory_usage_percent,network_latency_ms,response_time_ms,server_capacity_weight
01-01-2024 06:37,6,674,239,32.58,34.85,215.84,710.18,3
01-01-2024 06:38,9,592,92,10.92,53.31,270.95,261.3,5
01-01-2024 06:39,8,56,316,23.16,37.87,88.5,43.8,3
01-01-2024 06:40,5,975,323,93.78,82.27,271.14,633.93,2
01-01-2024 06:41,1,564,115,37.18,87.63,200.15,745.41,4
01-01-2024 06:42,7,868,15,19.25,45.75,27.91,189.09,5
01-01-2024 06:43,5,804,272,20.09,20.26,117.2,436.59,5
01-01-2024 06:44,6,617,22,36.38,64.75,145.6,604.49,3
01-01-2024 06:45,7,122,118,13.2,43.25,108.98,278.67,4
01-01-2024 06:46,3,59,369,53.48,88.95,39.2,134.6,3
01-01-2024 06:47,10,622,95,28.17,21.7,167.72,325.95,5
01-01-2024 06:48,3,611,447,54.14,23.93,43.87,376.12,4
01-01-2024 06:49,5,171,415,21.96,67.46,274.93,598.93,3
01-01-2024 06:50,6,736,257,46.54,71.9,260.25,174.97,2
01-01-2024 06:51,9,562,331,60.82,50.33,145.19,655.79,4
01-01-2024 06:52,5,490,262,15.27,35.79,24.99,411.7,2
01-01-2024 06:53,1,87,87,43.89,38.24,167.9,725.03,4
01-01-2024 06:54,4,751,393,35.71,40.35,179.71,461.31,5
01-01-2024 06:55,5,640,436,30.43,31.9,267.08,368.55,4
01-01-2024 06:56,10,394,464,61.39,78.8,24.92,243.7,2
01-01-2024 06:57,10,387,318,60.03,19.88,209.17,102.87,3
01-01-2024 06:58,5,751,58,63.61,45.55,171.03,309.93,5
01-01-2024 06:59,7,233,230,23.51,71.07,56.56,342.63,2
01-01-2024 07:00,4,116,108,34.29,15.29,40.91,463.26,1
01-01-2024 07:01,1,66,19,27.82,80.85,209.72,690.68,4
01-01-2024 07:02,5,432,365,55.94,67.97,105.25,381.78,1
01-01-2024 07:03,7,417,141,49.19,20.5,299.98,265.14,2
01-01-2024 07:04,10,953,379,38.07,82.12,268.73,701.14,1
01-01-2024 07:05,10,365,160,76.81,51.55,171.89,592.46,2
01-01-2024 07:06,6,546,100,17.99,63.92,194.31,259.48,5
01-01-2024 07:07,5,857,265,92.87,81.15,51.87,150.22,3
01-01-2024 07:08,4,770,238,19.91,81.09,268.73,247,3
01-01-2024 07:09,2,394,238,75.71,45.66,140.39,116.44,4
01-01-2024 07:10,4,602,49,41.3,32.83,158.8,724.66,5
01-01-2024 07:11,10,957,165,83.55,34.31,262.57,497.15,1
01-01-2024 07:12,10,522,287,16.3,72.45,6.84,693.54,5
01-01-2024 07:13,3,164,415,41.85,84.71,150.83,659.88,1
01-01-2024 07:14,10,149,59,38.51,20.42,189.9,139.52,5
01-01-2024 07:15,1,934,183,94.42,16.13,52,365.54,3
01-01-2024 07:16,8,487,147,93.77,76.72,25.15,778.21,4
01-01-2024 07:17,5,394,447,26.13,44,162.81,202.36,3
01-01-2024 07:18,4,398,386,63.55,35.73,166.52,59.19,3
01-01-2024 07:19,8,188,301,55.52,29.13,102.42,289.89,5
01-01-2024 07:20,7,877,96,23.12,40.99,265.26,418.54,1
01-01-2024 07:21,2,373,43,24.26,87.86,93.82,63.58,5
01-01-2024 07:22,1,895,354,94.09,88.28,157.36,352.81,1
01-01-2024 07:23,4,351,257,48.48,39.86,60.08,217.66,2
01-01-2024 07:24,8,343,213,20.69,87.28,8.29,185.45,4
01-01-2024 07:25,2,578,189,28.26,37.49,130.68,225.85,1
01-01-2024 07:26,3,883,131,32.81,79.09,160.45,102.21,2
01-01-2024 07:27,1,341,347,53.43,30.9,230.58,79.79,4
01-01-2024 07:28,1,123,300,38.52,76.99,137.39,484.76,1
01-01-2024 07:29,3,824,391,48.68,41.53,87.23,759.31,3
01-01-2024 07:30,5,533,289,24.15,29.68,183.25,647.7,4
01-01-2024 07:31,3,65,137,37.77,85.11,117.45,670.44,4
01-01-2024 07:32,1,575,30,15.98,31.06,73.86,593.36,5
01-01-2024 07:33,1,385,146,85.63,89.39,273.55,765.67,4
01-01-2024 07:34,8,842,312,26.89,23.14,163.32,761.43,5
01-01-2024 07:35,10,922,474,74.34,15.75,64.14,627.08,2
01-01-2024 07:36,2,565,468,39.71,80.31,202.92,578.44,4
01-01-2024 07:37,3,974,486,50.32,59,241.91,258.12,1
01-01-2024 07:38,2,176,105,34.76,46.62,228.77,91.11,4
01-01-2024 07:39,3,873,287,69.2,21.15,181.86,92.44,4
01-01-2024 07:40,7,567,456,81.79,58.12,158.29,594.28,1
01-01-2024 07:41,1,178,191,34.33,44.53,234.31,42.13,4
01-01-2024 07:42,10,560,471,30.59,51.27,213.9,656.8,5
01-01-2024 07:43,8,472,178,67.92,62.28,173.59,305.85,1
01-01-2024 07:44,10,434,345,26.59,63,199.03,169.82,3
01-01-2024 07:45,10,932,239,64.39,87.04,54.74,337.92,4
01-01-2024 07:46,10,281,1,18.03,64.13,10.88,568.55,4
01-01-2024 07:47,2,874,110,62.71,40.46,279.69,234.59,5
01-01-2024 07:48,3,244,338,53.64,39.72,280.91,155.42,1
01-01-2024 07:49,9,114,275,19.68,50.79,237.45,595.55,4
01-01-2024 07:50,7,882,371,65.17,34.45,114.83,706.93,5
01-01-2024 07:51,4,664,382,47.96,43.23,49.47,476.72,3
01-01-2024 07:52,10,326,234,28.45,78.16,110.41,428.61,3
01-01-2024 07:53,5,719,64,40.04,79.48,219.24,608.8,5
01-01-2024 07:54,2,273,244,51.83,62.08,103.88,591.46,1
01-01-2024 07:55,8,850,53,17.78,58.71,239.79,24.9,4
01-01-2024 07:56,4,993,262,91.4,47.03,203.54,239.84,5
01-01-2024 07:57,9,327,17,66.57,62.69,190.84,746.97,5
01-01-2024 07:58,5,743,302,18.72,75.45,279.42,768.96,5
01-01-2024 07:59,9,415,493,79.94,70.34,268.56,418.02,2
01-01-2024 08:00,4,565,456,37.42,17.66,214.94,456.87,3
01-01-2024 08:01,10,264,374,60.73,69.83,63.78,20.51,2
01-01-2024 08:02,5,488,234,33.56,69,281.98,544.43,5
01-01-2024 08:03,9,477,73,72.34,22.42,72,185.7,3
01-01-2024 08:04,8,778,357,71.46,26.27,114.91,119.77,4
01-01-2024 08:05,3,445,439,56.92,74.09,248.9,257.65,4
01-01-2024 08:06,1,258,91,30.48,56.92,66.55,538.62,2
01-01-2024 08:07,3,550,484,31.56,76.62,193.39,360.34,2
01-01-2024 08:08,4,512,6,42.54,28.86,140.06,292.27,3
01-01-2024 08:09,2,635,198,22.33,17.3,189.09,586.91,4
01-01-2024 08:10,1,276,365,38.7,27.15,287.62,654.7,2
01-01-2024 08:11,7,424,196,68.17,48.94,243.47,697.98,5
01-01-2024 08:12,8,549,470,80.62,54.25,92.27,366.91,5
01-01-2024 08:13,7,997,296,38.27,79.33,21.9,579.91,2
01-01-2024 08:14,5,142,347,29.86,68.72,290.28,710.47,1
01-01-2024 08:15,1,509,485,80.77,89.28,177.63,728.95,2
01-01-2024 08:16,7,626,322,85.71,20.9,56.07,403.85,1
01-01-2024 08:17,7,370,137,44.85,24.77,190,297.15,4
01-01-2024 08:18,9,59,267,12.29,21.33,17.45,722.15,2
01-01-2024 08:19,3,963,404,69.07,55.38,60.32,223.92,4
01-01-2024 08:20,9,352,116,76.64,35.01,191.63,641.54,2
01-01-2024 08:21,1,371,43,11.53,66.27,123.73,728.75,2
01-01-2024 08:22,1,866,231,60.58,24.95,100.9,596.98,5
01-01-2024 08:23,4,505,58,60.01,22.74,198.37,550.29,5
01-01-2024 08:24,9,327,206,42.19,49.51,260.59,59.53,1
01-01-2024 08:25,6,647,410,73.73,43.19,205.18,178.71,4
01-01-2024 08:26,3,587,294,46.4,77.19,141.71,539.92,3
01-01-2024 08:27,1,779,94,67.53,77.82,199.36,632.45,1
01-01-2024 08:28,4,442,36,53.95,23.81,210.22,69.44,2
01-01-2024 08:29,9,966,230,31.12,75.92,233.64,34.87,2
01-01-2024 08:30,3,144,227,61.55,57.31,95.58,262.98,5
01-01-2024 08:31,9,805,183,72.64,52.77,38.76,523.06,1
01-01-2024 08:32,7,156,262,92.78,22.11,206.15,419.39,2
01-01-2024 08:33,4,439,131,42.31,70.47,40.72,26.52,4
01-01-2024 08:34,3,809,65,15.48,19.47,141.29,138.26,3
01-01-2024 08:35,10,575,380,93.98,35.83,73.06,606.72,3
01-01-2024 08:36,5,722,448,63.02,22.16,102.96,252.18,4
01-01-2024 08:37,5,120,186,90.45,54.81,143.83,111.41,1
01-01-2024 08:38,3,713,117,18.83,63.39,269.37,59.67,1
01-01-2024 08:39,9,636,186,39.07,81.81,205.72,683.34,3
01-01-2024 08:40,4,425,274,21.38,70.04,55.63,387.9,3
01-01-2024 08:41,5,776,151,81.02,87.08,264.44,412.87,4
01-01-2024 08:42,4,417,352,84.83,72.07,152.66,67.85,3
01-01-2024 08:43,5,100,413,52.61,37.36,65.25,401.09,4
01-01-2024 08:44,7,947,151,25.86,56.07,160.59,523.7,4
01-01-2024 08:45,9,192,384,20.81,49.35,61.32,115.78,5
01-01-2024 08:46,7,468,36,59.99,57.45,113.36,723.96,5
01-01-2024 08:47,5,597,326,53.04,57.91,242.63,631.01,2
01-01-2024 08:48,10,549,465,69.06,67.66,199.29,645.47,4
01-01-2024 08:49,10,935,466,35.94,21.23,145.99,438.5,4
01-01-2024 08:50,7,216,95,44.2,71.01,71.8,280.46,2
01-01-2024 08:51,10,797,134,11.82,25.78,88.24,519.55,5
01-01-2024 08:52,5,309,162,61.86,16.97,293.58,195.79,4
01-01-2024 08:53,3,241,44,45.97,53.92,106.17,126.77,1
01-01-2024 08:54,7,251,300,88.18,58.61,186.76,439.9,3
01-01-2024 08:55,2,823,283,64.55,17.61,152.43,393.33,3
01-01-2024 08:56,9,234,356,43.89,53.65,11.82,137.22,2
01-01-2024 08:57,10,207,240,32.41,55.09,283.68,433.72,5
01-01-2024 08:58,10,807,52,86.95,18.94,30.94,446.25,3
01-01-2024 08:59,1,671,426,11.38,68.37,199.32,699.78,2
01-01-2024 09:00,6,148,281,37.79,30.77,244.25,612.18,2
01-01-2024 09:01,7,290,74,90.2,74.58,225.88,189.7,5
01-01-2024 09:02,8,540,295,65.59,38.31,243.73,657.99,5
01-01-2024 09:03,10,251,238,55.28,50.84,223.22,775.83,1
01-01-2024 09:04,9,683,167,27.3,81.89,136.44,578.96,2
01-01-2024 09:05,2,558,140,80.84,75.46,269.4,633.86,2
01-01-2024 09:06,10,678,139,27.36,73.64,274.17,227.82,1
01-01-2024 09:07,2,145,369,31.1,27.03,133.9,793.68,4
01-01-2024 09:08,5,795,235,26.31,18.61,148.01,157.59,5
01-01-2024 09:09,5,539,3,23.44,60.43,148.27,605.67,1
01-01-2024 09:10,6,628,256,91.03,45.8,87.28,328.27,3
01-01-2024 09:11,3,937,371,61.17,83.18,38.91,298.36,2
01-01-2024 09:12,8,267,278,64.22,41.22,82.28,242.42,2
01-01-2024 09:13,1,576,4,91.12,45.79,254.01,364.03,5
01-01-2024 09:14,6,322,392,29.6,54.45,165.2,636.88,4
01-01-2024 09:15,4,268,270,10.5,74.73,255.81,753.96,4
01-01-2024 09:16,1,835,212,60.91,35.12,224.82,344.67,5
01-01-2024 09:17,7,932,216,53.17,85.64,107.84,528.3,5
01-01-2024 09:18,9,708,270,50.6,55.49,59.67,634.81,4
01-01-2024 09:19,4,381,476,15.26,78.07,172.33,97.79,5
01-01-2024 09:20,4,905,16,48.63,54.42,281.08,769.22,4
01-01-2024 09:21,6,502,416,34.44,72.9,252.63,185.07,1
01-01-2024 09:22,3,201,64,33.34,18.86,230.33,733.76,2
01-01-2024 09:23,6,396,239,28.9,74.94,230.43,789.55,5
01-01-2024 09:24,7,865,460,38.26,54.3,160.69,98.32,3
01-01-2024 09:25,10,463,16,40.02,48.71,55.01,716.34,3
01-01-2024 09:26,10,576,52,36.25,23.37,89.24,519.91,3
01-01-2024 09:27,3,480,19,93.19,70.62,175.48,657.98,4
01-01-2024 09:28,7,428,325,89.28,24.84,98.32,105.1,1
01-01-2024 09:29,3,944,396,58.83,29.42,235.56,670.72,1
01-01-2024 09:30,2,477,93,93.39,24.48,115.1,508.31,5
01-01-2024 09:31,10,915,261,94.25,15.49,38.6,418.28,1
01-01-2024 09:32,4,972,298,40.25,64.64,235.85,456.83,3
01-01-2024 09:33,8,133,17,47.84,35.31,210.95,600.68,1
01-01-2024 09:34,9,241,111,91.52,26.21,79.68,252.16,5
01-01-2024 09:35,7,90,328,61.73,39,294.43,755.91,2
01-01-2024 09:36,1,913,360,28.1,52.43,123.94,259.96,3
01-01-2024 09:37,3,885,488,68.6,52.76,205.74,704.12,4
01-01-2024 09:38,9,822,94,27.49,42.54,273.58,29.45,3
01-01-2024 09:39,1,358,10,38.85,52.12,51.02,734.85,5
01-01-2024 09:40,9,427,212,29.34,47.05,264.31,684.23,3
01-01-2024 09:41,8,185,237,30.82,76.7,212.65,116.86,1
01-01-2024 09:42,1,839,254,10.4,17.22,54.43,594.8,5
01-01-2024 09:43,6,155,16,84.86,80.1,201.03,311.81,5
01-01-2024 09:44,5,568,489,35.16,33.29,263,394.23,2
01-01-2024 09:45,6,967,144,17.34,69.13,240.71,73.5,3
01-01-2024 09:46,10,863,42,17.39,45.38,229.38,185.81,3
01-01-2024 09:47,5,591,3,57.26,37.07,52.59,763.84,3
01-01-2024 09:48,6,175,407,94.4,61.15,61.23,346,5
01-01-2024 09:49,5,406,470,22.33,72.67,166.58,40.3,1
01-01-2024 09:50,5,449,377,18.47,48.75,176.14,421.76,2
01-01-2024 09:51,4,128,156,47.26,49.99,283.37,795.87,2
01-01-2024 09:52,3,438,494,57.88,19.41,143.26,279.6,4
01-01-2024 09:53,3,628,173,35.02,84.3,94.24,130.15,2
01-01-2024 09:54,4,584,484,35.71,78.52,61.28,521.97,3
01-01-2024 09:55,9,750,452,46.08,44.85,20.98,737.46,4
01-01-2024 09:56,2,123,486,36.7,72.37,25.25,690.14,4
01-01-2024 09:57,9,54,24,87.8,38.5,174.38,532.45,1
01-01-2024 09:58,1,968,275,13.57,69.78,57,163.64,2
01-01-2024 09:59,1,512,75,29.94,53.75,256.23,631.8,2
01-01-2024 10:00,5,131,40,78.73,49.56,180.96,662.11,3
01-01-2024 10:01,6,586,302,80.89,19.24,260.14,682.65,1
01-01-2024 10:02,6,825,40,19.48,87.41,131.1,335.07,5
01-01-2024 10:03,3,454,62,92.77,77.81,180.75,338.91,5
01-01-2024 10:04,7,563,238,68.94,74.5,160,141.02,5
01-01-2024 10:05,9,327,487,33.17,37.87,296.07,622.7,4
01-01-2024 10:06,10,889,245,48.76,36.72,240.06,595.04,5
01-01-2024 10:07,8,904,18,35.26,57.99,180.64,97.8,3
01-01-2024 10:08,6,273,140,22.75,78.47,183.94,35.7,5
01-01-2024 10:09,8,633,398,34.75,85.1,78.4,762.34,2
01-01-2024 10:10,5,117,495,59.31,35.17,221.75,33.47,1
01-01-2024 10:11,8,369,82,80.21,60.56,294.94,510.31,1
01-01-2024 10:12,10,655,189,40.9,69.29,43.18,373.84,2
01-01-2024 10:13,4,68,108,39.57,31.98,192.99,626.38,1
01-01-2024 10:14,10,689,234,49.78,45.56,157.77,88.43,1
01-01-2024 10:15,8,392,268,64.79,29.06,255.87,552.25,2
01-01-2024 10:16,10,643,104,73.89,67.42,5.01,499.66,3
01-01-2024 10:17,2,815,411,37.78,79.78,45.29,685.8,4
01-01-2024 10:18,5,998,134,59.84,80.82,15.94,424.47,5
01-01-2024 10:19,9,782,344,43.1,65.26,53.07,588.07,2
01-01-2024 10:20,4,392,371,70.89,41.04,213.84,361.31,2
01-01-2024 10:21,6,146,33,24,64.58,46.2,787.5,1
01-01-2024 10:22,1,101,237,31.84,79.82,188.59,456.34,5
01-01-2024 10:23,9,224,374,46.22,61.94,261.12,607.76,4
01-01-2024 10:24,1,387,336,85.6,45.97,15.21,92.49,4
01-01-2024 10:25,5,743,178,58.73,83.99,12.9,380.95,2
01-01-2024 10:26,4,989,12,92.06,77.64,297.01,70.26,3
01-01-2024 10:27,3,402,351,18.78,81.18,203.62,114.93,3
01-01-2024 10:28,6,440,441,49.11,82.74,46.51,414.79,2
01-01-2024 10:29,2,164,229,45.62,44.54,95.47,294.8,3
01-01-2024 10:30,3,397,309,61.02,79.47,295.58,378.66,5
01-01-2024 10:31,5,50,269,79.02,57.78,72.03,406.99,3
01-01-2024 10:32,9,112,378,81.52,17.86,227.08,144.61,5
01-01-2024 10:33,2,809,456,66.97,62.69,76.15,305.35,3
01-01-2024 10:34,10,792,358,64.53,50.3,122.55,691.27,4
01-01-2024 10:35,8,275,131,90.67,35.64,264.81,688.16,2
01-01-2024 10:36,2,472,249,42.61,87.78,13.39,402.68,5
01-01-2024 10:37,5,68,448,80.79,19.13,95.63,604.33,4
01-01-2024 10:38,7,80,468,88.33,85.94,148.72,607.77,2
01-01-2024 10:39,8,894,58,51.78,26.95,189.52,54.4,4
01-01-2024 10:40,1,682,4,71.97,43.27,13.33,496.5,5
01-01-2024 10:41,6,73,236,42.05,46.29,126.15,647.53,3
01-01-2024 10:42,1,886,173,23.5,69.83,106.56,483.3,2
01-01-2024 10:43,2,260,322,59.85,31.17,12.93,442.41,4
01-01-2024 10:44,1,210,371,26.7,88.96,109.83,434.35,3
01-01-2024 10:45,5,304,36,48.9,71.18,279.85,416.2,1
01-01-2024 10:46,10,620,279,84.19,74.25,86.02,627.08,5
01-01-2024 10:47,9,163,237,17.31,22.98,177.75,521.1,5
01-01-2024 10:48,6,553,275,12.59,50.72,92.94,188.09,3
01-01-2024 10:49,1,978,296,61.55,85.92,36.47,358.01,3
01-01-2024 10:50,1,721,328,38.14,35.25,90.47,432.33,2
01-01-2024 10:51,2,269,400,45.52,25.9,143.87,346.78,4
01-01-2024 10:52,9,406,58,44.49,51.4,92.38,205.31,1
01-01-2024 10:53,3,218,363,17.36,84.78,189.13,117.3,2
01-01-2024 10:54,1,573,18,10.3,51.51,284.98,111.5,2
01-01-2024 10:55,5,291,36,86.37,45.36,25.44,251.1,1
01-01-2024 10:56,7,424,408,28.51,63.77,216.52,334.07,5
01-01-2024 10:57,6,188,129,46.22,85.27,5.37,552.64,2
01-01-2024 10:58,1,146,1,92.61,18.68,5.3,788.24,5
01-01-2024 10:59,5,196,64,80.27,26.5,44.21,719.94,4
01-01-2024 11:00,5,231,62,19.17,24.96,146.58,654.68,3
01-01-2024 11:01,6,106,366,53.22,21.4,19.16,654.71,4
01-01-2024 11:02,3,91,420,72.06,37.66,218.03,484.93,3
01-01-2024 11:03,5,915,331,69.36,32.2,13.64,217.15,2
01-01-2024 11:04,7,760,146,74.67,56.15,151.15,388.11,3
01-01-2024 11:05,5,592,272,48.88,39.55,204.45,131.19,1
01-01-2024 11:06,5,741,17,24.95,45.39,75.08,461.82,1
01-01-2024 11:07,5,51,280,49.51,85.64,175.89,37.94,4
01-01-2024 11:08,10,983,98,65.07,26.67,82.23,167.78,1
01-01-2024 11:09,10,337,452,61.73,44.13,68.16,575.59,4
01-01-2024 11:10,3,187,227,15.99,34.28,246.42,235.98,5
01-01-2024 11:11,1,666,463,15.52,56.19,103.21,347.57,5
01-01-2024 11:12,5,561,386,92.05,70.23,245.12,669.01,4
01-01-2024 11:13,9,953,243,22.9,76.27,68.99,54.76,4
01-01-2024 11:14,1,779,479,35.03,53.65,109.98,37.73,4
01-01-2024 11:15,3,271,201,75.25,79.12,35.28,198.61,3
01-01-2024 11:16,4,380,394,44.82,73.88,151.47,553.87,1
01-01-2024 11:17,1,666,437,25.42,26.78,117.57,204.17,3
01-01-2024 11:18,1,453,473,49.71,33.41,6.76,693.68,3
01-01-2024 11:19,8,557,179,58.36,65.38,142.13,294.44,3
01-01-2024 11:20,2,965,453,48.49,88.11,26.95,241.14,5
01-01-2024 11:21,8,176,270,88.11,43.21,251.9,201.67,5
01-01-2024 11:22,7,314,234,34.2,32.24,150.64,467.7,3
01-01-2024 11:23,10,761,112,66.21,80.18,208.56,687.92,2
01-01-2024 11:24,10,813,486,19.55,29.97,247.24,336.73,3
01-01-2024 11:25,2,64,488,43.34,67.31,20.1,216.96,2
01-01-2024 11:26,6,275,66,72.98,17.57,104.47,348.28,2
01-01-2024 11:27,6,914,338,29.11,16.42,12.41,725.74,1
01-01-2024 11:28,3,154,349,60.13,48.87,19.64,280.94,4
01-01-2024 11:29,2,794,437,23.04,64.24,16.16,531.48,3
01-01-2024 11:30,1,542,245,18.73,25.68,145.98,277.2,3
01-01-2024 11:31,6,368,245,54.47,72.29,137.95,546.31,3
01-01-2024 11:32,5,268,468,67.38,24.66,23.07,707.19,4
01-01-2024 11:33,9,326,448,19.64,55.03,82.4,486.88,2
01-01-2024 11:34,1,822,72,88.01,38.12,77.12,759,3
01-01-2024 11:35,7,942,357,29.19,71.42,92.5,489.18,3
01-01-2024 11:36,5,980,49,20.2,75.31,194.02,780.4,4
01-01-2024 11:37,5,390,496,27.23,19.96,210.63,584.51,5
01-01-2024 11:38,2,501,346,24.41,29.45,105.03,529.17,4
01-01-2024 11:39,3,418,190,17.71,81.95,237.53,667.27,4
01-01-2024 11:40,7,993,293,77.82,46.17,128.27,28.65,5
01-01-2024 11:41,6,897,177,52.12,50.76,159.11,220.65,1
01-01-2024 11:42,2,523,452,43.02,27.6,47.94,188.55,4
01-01-2024 11:43,6,239,161,90.8,89.62,73.7,106.5,4
01-01-2024 11:44,2,933,150,41.54,84.23,219.63,751.47,3
01-01-2024 11:45,2,468,70,24.19,15.15,293.23,122.18,2
01-01-2024 11:46,2,759,33,33.29,56.31,212.87,225.01,2
01-01-2024 11:47,3,914,284,30.31,80.42,20.99,281.43,4
01-01-2024 11:48,2,838,344,52.39,47.29,47.15,507.21,2
01-01-2024 11:49,4,897,260,34.78,47.76,136.5,618.62,3
01-01-2024 11:50,9,544,322,53.87,43.45,221.11,491.65,4
01-01-2024 11:51,6,88,77,66.89,17.16,53.95,604.18,4
01-01-2024 11:52,1,211,110,76.07,74.27,226.49,333.66,4
01-01-2024 11:53,8,170,305,70.36,49.26,168.97,796.71,3
01-01-2024 11:54,7,941,384,27.48,54.83,233.49,152.67,2
01-01-2024 11:55,10,448,139,19.85,34.18,169.5,331.81,4
01-01-2024 11:56,3,311,35,56.11,73.81,182.74,669.1,5
01-01-2024 11:57,1,777,423,26.91,74.53,78.38,212.47,4
01-01-2024 11:58,5,873,394,17.22,56.47,217.46,605.66,2
01-01-2024 11:59,4,610,235,54.8,82.85,253.98,304.14,1
01-01-2024 12:00,10,653,330,37.78,23.69,262.03,158.53,1
01-01-2024 12:01,8,178,200,74.27,74,13.69,334.61,1
01-01-2024 12:02,1,882,325,36.71,56.89,189.26,632.14,5
01-01-2024 12:03,10,589,151,93.19,32.33,296.91,107.33,1
01-01-2024 12:04,1,405,34,74.47,24.92,178.14,422.56,3
01-01-2024 12:05,4,709,124,14.9,37.58,55.52,598.26,3
01-01-2024 12:06,8,481,367,53.25,79.22,263.89,606.23,1
01-01-2024 12:07,5,889,32,57.82,74.07,82.97,323.88,1
01-01-2024 12:08,2,114,272,69.1,63.38,18.28,383.82,2
01-01-2024 12:09,6,267,324,52.31,21.77,132,688.28,3
01-01-2024 12:10,5,612,310,51.09,86.61,34.58,182.53,2
01-01-2024 12:11,2,476,124,41.27,37.91,39,794.22,2
01-01-2024 12:12,3,866,412,33.07,60.52,141.67,347,1
01-01-2024 12:13,9,970,368,90.43,75.23,185.74,234.85,2
01-01-2024 12:14,7,123,492,37,24.96,272.09,22.03,1
01-01-2024 12:15,7,509,316,15.39,63.91,213.05,117.52,1
01-01-2024 12:16,6,474,78,24.22,17.42,253.57,610.08,4
01-01-2024 12:17,8,760,76,82.87,22.63,126.48,526.4,3
01-01-2024 12:18,4,241,60,59.86,69.24,98.98,212.27,5
01-01-2024 12:19,8,238,85,76.2,26.63,179.89,743.06,3
01-01-2024 12:20,4,61,368,78.75,48.26,210.17,671.84,5
01-01-2024 12:21,8,288,80,79.98,33.62,172.63,230.03,4
01-01-2024 12:22,9,921,374,56.8,46.59,83.03,277.47,4
01-01-2024 12:23,3,642,172,25.06,20.79,114.07,164.11,3
01-01-2024 12:24,3,502,258,22.6,71.62,137.25,521.2,4
01-01-2024 12:25,2,432,279,58.79,20.93,9.17,566.89,4
01-01-2024 12:26,10,831,221,41.15,77.84,264.55,328.79,1
01-01-2024 12:27,3,851,46,57.43,64.7,155.87,594.98,4
01-01-2024 12:28,3,97,491,52.37,46.24,226.55,793.42,2
01-01-2024 12:29,5,366,73,61.19,79.99,55.71,497.32,4
01-01-2024 12:30,5,258,54,12.73,28.96,169.21,526.44,5
01-01-2024 12:31,2,596,327,12.79,34.84,278.21,311.6,3
01-01-2024 12:32,10,168,221,71.34,25.28,68.21,28.26,5
01-01-2024 12:33,6,626,492,26.42,43.62,107.03,764.06,1
01-01-2024 12:34,5,364,381,65.44,89,119.56,622.43,4
01-01-2024 12:35,6,803,337,56.46,27.08,118.07,562.54,2
01-01-2024 12:36,1,85,9,93.45,77.32,182.18,43.25,1
01-01-2024 12:37,5,512,326,81.01,63.89,121.16,612.03,3
01-01-2024 12:38,9,813,172,45.12,16.19,203.85,542.67,4
01-01-2024 12:39,10,964,84,62.4,85.87,147.95,463.75,3
01-01-2024 12:40,2,804,330,19.97,87.83,51.5,506.41,1
01-01-2024 12:41,1,603,329,42.84,84.37,284.83,736.33,2
01-01-2024 12:42,10,630,12,72.38,52.63,75.66,25.22,3
01-01-2024 12:43,9,452,481,62.93,31.53,170.93,142.44,4
01-01-2024 12:44,10,156,32,51.18,44.34,22.9,717.91,5
01-01-2024 12:45,9,88,418,25,61.06,275.99,26.4,5
01-01-2024 12:46,9,630,339,78.27,43.41,278.76,724.84,3
01-01-2024 12:47,6,229,289,33.22,68.11,112.54,43.11,2
01-01-2024 12:48,8,61,320,79.74,74.67,40.69,627.88,1
01-01-2024 12:49,1,388,304,61.99,30.7,232.15,714.92,4
01-01-2024 12:50,10,992,272,41.68,45.37,82.36,497.77,3
01-01-2024 12:51,4,765,178,13.45,86.83,211.68,520.32,4
01-01-2024 12:52,1,597,114,29.76,33.74,274.97,59.44,2
01-01-2024 12:53,8,175,407,85.57,40.98,179.12,184.5,5
01-01-2024 12:54,1,112,26,79.53,17.67,259.07,721.59,1
01-01-2024 12:55,3,893,237,58.86,39.93,71.27,662.5,5
01-01-2024 12:56,4,131,310,49.64,42.82,273.58,66.45,1
01-01-2024 12:57,8,868,172,65.01,22.49,71.86,654.13,5
01-01-2024 12:58,6,348,233,49.63,15.11,71.61,350.32,3
01-01-2024 12:59,10,83,37,64.77,58.16,264.56,457.36,2
01-01-2024 13:00,7,801,265,36.13,37.61,168.7,104.56,5
01-01-2024 13:01,8,658,478,81.27,16.34,240.84,330.94,2
01-01-2024 13:02,2,98,13,69.66,79.5,241.73,359.23,5
01-01-2024 13:03,10,707,496,38.05,58.83,195.85,542.2,4
01-01-2024 13:04,8,686,316,80.61,27.84,60.78,532.88,5
01-01-2024 13:05,3,750,106,51.42,79.89,209.17,448.12,1
01-01-2024 13:06,7,106,126,24.84,34.02,23.77,44.53,4
01-01-2024 13:07,3,910,336,16.61,32.06,64.2,145.97,3
01-01-2024 13:08,7,158,494,69.47,82.1,194.66,145.01,3
01-01-2024 13:09,2,566,384,83.54,28.46,272.8,712.43,3
01-01-2024 13:10,10,73,130,78.63,80.92,232.65,723.33,2
01-01-2024 13:11,6,270,479,65.73,75.22,103.08,649.07,3
01-01-2024 13:12,3,364,316,22.02,38.23,247.99,156.41,5
01-01-2024 13:13,3,343,256,17.99,17.58,290.15,675.32,4
01-01-2024 13:14,9,978,441,39.33,21.19,102.93,166.32,1
01-01-2024 13:15,7,59,115,82.67,23.21,60.11,452.61,3
